id,name,first_release_date,genres,rating,rating_count,aggregated_rating,aggregated_rating_count,release_year,release_age_days,initial_platform_count_30d,initial_platform_group,lifetime_platform_count,expanded_after_30d,rating_count_log
84103,Void,2017-10-31,Indie|Visual Novel,60.0,1,,0,2017,3205,3,multi,3,False,0.6931471805599453
84130,Sudoku Universe,2017-12-18,Indie|Strategy,70.0,1,,0,2017,3157,1,single,3,True,0.6931471805599453
84197,Faith,2017-10-03,Adventure|Indie,93.17432112606227,28,,0,2017,3233,1,single,2,True,3.367295829986474
84731,Aces of the Luftwaffe: Squadron,2017-11-17,Arcade|Fighting|Indie|Shooter|Simulator,80.0,1,65.0,1,2017,3188,1,single,6,True,0.6931471805599453
86821,Pixel Neighbor: Welcome Home,2017-11-18,Adventure,20.0,1,,0,2017,3187,1,single,1,False,0.6931471805599453
86872,World Conqueror 4,2017-08-24,Simulator|Strategy,80.0,3,,0,2017,3273,1,single,2,True,1.3862943611198906
86919,Papa's Pizzeria HD,2017-08-07,Simulator|Strategy,90.0,3,,0,2017,3290,1,single,1,False,1.3862943611198906
86929,June's Journey,2017-10-03,Adventure|Point-and-click|Puzzle,58.5309189378214,5,,0,2017,3233,2,multi,2,False,1.791759469228055
86957,Afterpulse: Elite Army,2017-11-09,Adventure|Shooter,90.0,1,,0,2017,3196,1,single,1,False,0.6931471805599453
86968,Space Frontier,2017-07-26,Arcade,80.0,2,,0,2017,3302,2,multi,2,False,1.0986122886681098
86970,World of Warships: Blitz,2017-07-15,Arcade|Shooter|Tactical,90.0,3,,0,2017,3313,1,single,2,True,1.3862943611198906
86979,Toy Wars,2017-03-30,Simulator|Strategy,80.0,1,,0,2017,3420,1,single,2,True,0.6931471805599453
86980,Dunk Hoop,2017-12-21,Arcade|Sport,90.0,1,,0,2017,3154,1,single,1,False,0.6931471805599453
86994,CodyCross: Crossword Puzzles,2017-03-08,Puzzle,90.0,4,,0,2017,3442,2,multi,2,False,1.6094379124341003
87011,Mini Golf King - Multiplayer,2017-12-06,Sport,90.0,1,,0,2017,3169,1,single,1,False,0.6931471805599453
87023,Geometry Dash SubZero,2017-12-21,Arcade|Music|Platform|Racing,79.98006578390493,12,,0,2017,3154,2,multi,2,False,2.5649493574615367
87053,Flappy Dunk,2017-05-16,Arcade|Sport,90.0,1,,0,2017,3373,1,single,3,True,0.6931471805599453
87056,Wordscapes,2017-06-14,Puzzle,60.05649692301135,9,,0,2017,3344,2,multi,3,True,2.302585092994046
87280,Hustle Castle,2017-10-30,Role-playing (RPG)|Simulator,90.0,3,,0,2017,3206,2,multi,2,False,1.3862943611198906
87330,Dig Out!,2017-05-08,Arcade|Puzzle,90.0,1,,0,2017,3381,1,single,1,False,0.6931471805599453
87338,Construction Simulator 2,2017-03-22,Simulator,90.0,1,,0,2017,3428,1,single,2,True,0.6931471805599453
87347,Merge Town!,2017-08-29,Puzzle|Simulator,90.0,1,,0,2017,3268,1,single,1,False,0.6931471805599453
87354,Mafia City: War of Underworld,2017-05-16,Strategy,44.841313,3,,0,2017,3373,1,single,2,True,1.3862943611198906
87356,Jeopardy! World Tour,2017-05-17,Quiz/Trivia,90.0,1,,0,2017,3372,1,single,1,False,0.6931471805599453
87360,Dunk Hit,2017-08-03,Arcade|Sport,90.0,1,,0,2017,3294,1,single,1,False,0.6931471805599453
87362,Tappy Shots,2017-10-12,Arcade|Sport,90.0,1,,0,2017,3224,1,single,1,False,0.6931471805599453
87365,Offroad Outlaws,2017-12-21,Racing|Simulator|Sport,90.0,3,,0,2017,3154,1,single,1,False,1.3862943611198906
87373,My Bakery Empire,2017-10-10,Adventure|Role-playing (RPG)|Simulator,90.0,1,,0,2017,3226,1,single,5,True,0.6931471805599453
87513,Snipers vs Thieves: FPS Clash,2017-08-16,Arcade,90.0,1,,0,2017,3281,1,single,1,False,0.6931471805599453
87514,Granny,2017-11-24,Adventure|Arcade|Indie,60.50483371368857,35,,0,2017,3181,2,multi,3,True,3.58351893845611
87584,Darts of Fury,2017-10-18,Sport,90.0,2,,0,2017,3218,2,multi,2,False,1.0986122886681098
87622,Free Fire,2017-12-04,Shooter|Strategy,64.23313605955569,74,,0,2017,3171,2,multi,2,False,4.31748811353631
87651,Rider,2017-06-21,Arcade,66.5048675342113,10,,0,2017,3337,2,multi,2,False,2.3978952727983707
87657,Stack Jump,2017-07-27,Arcade|Platform,90.0,1,,0,2017,3301,1,single,2,True,0.6931471805599453
87661,Run Sausage Run!,2017-12-13,Arcade|Platform|Racing,90.0,2,,0,2017,3162,2,multi,6,True,1.0986122886681098
87726,Through the Ages,2017-09-14,Indie|Strategy|Turn-based strategy (TBS),70.0,4,,0,2017,3252,2,multi,4,True,1.6094379124341003
88035,Returner 77,2017-10-17,Adventure|Indie|Puzzle,60.0,1,,0,2017,3219,1,single,4,True,0.6931471805599453
88061,Starman,2017-11-03,Adventure|Indie|Puzzle,70.0,1,,0,2017,3202,1,single,5,True,0.6931471805599453
88130,Nexomon,2017-08-10,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy,69.63060839879834,9,80.0,1,2017,3287,2,multi,10,True,2.302585092994046
88227,Hexa Turn,2017-11-29,Indie|Puzzle|Strategy,70.0,2,,0,2017,3176,2,multi,3,True,1.0986122886681098
88310,Daily Themed Crossword Puzzle,2017-03-03,Puzzle,80.0,1,,0,2017,3447,1,single,2,True,0.6931471805599453
88770,Cooking Craze,2017-04-14,Arcade|Simulator|Strategy,80.0,1,,0,2017,3405,1,single,4,True,0.6931471805599453
88773,Scale,2017-03-17,Arcade|Puzzle,90.0,2,,0,2017,3433,1,single,1,False,1.0986122886681098
88777,Yahtzee With Buddies,2017-06-02,Card & Board Game,90.0,1,,0,2017,3356,1,single,2,True,0.6931471805599453
88874,Car Merger,2017-12-09,Simulator|Strategy,90.0,2,,0,2017,3166,1,single,1,False,1.0986122886681098
88881,Pocket Build,2017-11-01,Simulator,90.0,1,,0,2017,3204,1,single,2,True,0.6931471805599453
88891,Papa's Pancakeria HD,2017-05-18,Simulator|Strategy,90.0,1,,0,2017,3371,1,single,1,False,0.6931471805599453
88892,Papa's Hot Doggeria HD,2017-11-20,Simulator|Strategy,90.0,1,,0,2017,3185,2,multi,2,False,0.6931471805599453
89126,My Town: Museum,2017-04-27,,90.0,1,,0,2017,3392,1,single,1,False,0.6931471805599453
89128,7 Wonders,2017-11-13,Card & Board Game|Strategy|Tactical,80.0,1,,0,2017,3192,1,single,2,True,0.6931471805599453
89139,Bounzy!,2017-06-14,Arcade,70.0,2,,0,2017,3344,1,single,1,False,1.0986122886681098
89146,Monster High: Beauty Shop,2017-10-26,Simulator,90.0,1,,0,2017,3210,2,multi,2,False,0.6931471805599453
89492,Sniper Strike: Special Ops,2017-11-27,Arcade,90.0,1,,0,2017,3178,2,multi,2,False,0.6931471805599453
89754,Last Shelter: Survival,2017-10-13,Role-playing (RPG)|Strategy,70.0,1,,0,2017,3223,1,single,2,True,0.6931471805599453
90464,The Adventures of Fei Duanmu,2017-03-09,Adventure|Indie,70.0,2,,0,2017,3441,3,multi,3,False,1.0986122886681098
90635,MXGP3: The Official Motocross Videogame,2017-05-30,Racing|Simulator|Sport,60.0,1,80.0,1,2017,3359,3,multi,4,True,0.6931471805599453
90973,Lotus Digital,2017-12-20,Strategy,90.0,1,,0,2017,3155,1,single,1,False,0.6931471805599453
91231,Stickman Dismounting,2017-03-10,Simulator,90.0,2,,0,2017,3440,2,multi,2,False,1.0986122886681098
91409,Ukrainian ball in search of gas,2017-12-08,Adventure|Indie|Simulator,50.0,1,,0,2017,3167,1,single,1,False,0.6931471805599453
93739,Colorzzle,2017-11-25,Indie|Puzzle,70.0,2,,0,2017,3180,2,multi,3,True,1.0986122886681098
95094,Voxel - 3D Color by Number,2017-12-13,Puzzle,90.0,1,,0,2017,3162,1,single,1,False,0.6931471805599453
96155,Super Cat Tales,2017-11-17,Indie|Platform,69.95699183738486,5,,0,2017,3188,2,multi,2,False,1.791759469228055
96698,Virtual Virtual Reality,2017-03-09,Adventure|Indie|Simulator,70.0,4,,0,2017,3441,3,multi,6,True,1.6094379124341003
96810,Stickman Legends: Shadow Wars,2017-05-10,Hack and slash/Beat 'em up|Role-playing (RPG),43.215833,1,,0,2017,3379,1,single,1,False,0.6931471805599453
97361,Father and Son,2017-04-18,Adventure,66.15090967504612,5,,0,2017,3401,2,multi,2,False,1.791759469228055
97931,Hyperspace Dogfights,2017-03-24,Arcade|Indie|Shooter,60.0,1,,0,2017,3426,1,single,2,True,0.6931471805599453
99248,Dark Hill Museum of Death,2017-11-24,Adventure|Indie|Puzzle,70.0,1,,0,2017,3181,2,multi,2,False,0.6931471805599453
100896,Questland: Swords & Spirits,2017-08-31,Role-playing (RPG)|Strategy,46.4412,2,,0,2017,3266,2,multi,2,False,1.0986122886681098
101512,Pool Slide Story,2017-12-25,Arcade|Indie|Puzzle|Simulator|Sport|Strategy,46.87365,1,,0,2017,3150,2,multi,7,True,0.6931471805599453
103845,"Walden, a game",2017-07-04,Adventure|Indie|Role-playing (RPG)|Simulator,70.0,1,,0,2017,3324,2,multi,4,True,0.6931471805599453
104096,Night of Full Moon,2017-10-18,Adventure|Card & Board Game|Indie|Role-playing (RPG)|Strategy|Turn-based strategy (TBS),82.8742808921265,12,,0,2017,3218,2,multi,3,True,2.5649493574615367
104164,Aground,2017-10-24,Adventure|Indie|Role-playing (RPG),70.00387134738374,9,60.0,2,2017,3212,1,single,8,True,2.302585092994046
104884,Celestial Hacker Girl Jessica,2017-12-31,Indie|Platform,70.0,1,,0,2017,3144,2,multi,2,False,0.6931471805599453
105107,Lynne,2017-10-31,Indie|Simulator|Visual Novel,67.29529846804014,5,,0,2017,3205,3,multi,3,False,1.791759469228055
105624,Rento Fortune Monolit,2017-07-14,Card & Board Game|Indie|Strategy,92.0,2,,0,2017,3314,1,single,6,True,1.0986122886681098
105733,Orna,2017-12-02,Adventure|Indie|Role-playing (RPG)|Turn-based strategy (TBS),89.52380952380952,5,,0,2017,3173,1,single,2,True,1.791759469228055
105890,Endless Horde,2017-04-10,,50.0,1,,0,2017,3409,3,multi,3,False,0.6931471805599453
106400,Touhou Makuka Sai: Fantastic Danmaku Festival,2017-08-17,Adventure|Arcade|Indie,70.0,2,,0,2017,3280,1,single,1,False,1.0986122886681098
110553,Eroico,2017-05-17,Indie|Platform,70.0,3,,0,2017,3372,1,single,1,False,1.3862943611198906
110594,Magic Piano Tiles 2018 - Music Game,2017-11-09,Music,66.60069370202042,6,,0,2017,3196,1,single,1,False,1.9459101490553132
111890,Shell Shockers,2017-09-01,Shooter,77.7757685352622,18,,0,2017,3265,1,single,3,True,2.9444389791664403
112232,Timing Hero,2017-12-20,Indie|Role-playing (RPG),67.19101123595506,4,,0,2017,3155,1,single,1,False,1.6094379124341003
113253,Algotica Iterations,2017-03-23,Adventure|Indie|Puzzle,40.0,1,,0,2017,3427,3,multi,3,False,0.6931471805599453
113940,Paper.io,2017-04-27,,57.25373993471875,5,,0,2017,3392,2,multi,2,False,1.791759469228055
114063,Dealer's Life,2017-03-10,Indie|Simulator|Strategy,60.48657503355513,4,,0,2017,3440,1,single,3,True,1.6094379124341003
114220,AlienAfterlife,2017-04-01,Adventure,70.0,1,,0,2017,3418,1,single,1,False,0.6931471805599453
114814,9-nine-: Episode 1,2017-04-28,Simulator|Visual Novel,69.97971151837811,5,,0,2017,3391,1,single,1,False,1.791759469228055
117957,Not Not: A Brain Buster,2017-05-02,Puzzle,57.0,1,,0,2017,3387,2,multi,6,True,0.6931471805599453
119255,Wheel of Fortune,2017-11-07,Card & Board Game|Puzzle|Quiz/Trivia,50.87331816193552,5,,0,2017,3198,2,multi,3,True,1.791759469228055
119580,The Expression Amrilato,2017-08-25,Adventure|Indie|Quiz/Trivia|Simulator|Visual Novel,70.0,2,,0,2017,3272,1,single,5,True,1.0986122886681098
124353,Witch's Heart,2017-12-25,Adventure|Indie|Role-playing (RPG),87.16598456684056,7,,0,2017,3150,1,single,1,False,2.0794415416798357
126055,Standoff 2,2017-07-19,Shooter,71.74348014334012,22,,0,2017,3309,2,multi,2,False,3.1354942159291497
138560,Slendytubbies III,2017-08-27,Adventure|Point-and-click|Puzzle|Shooter,82.85714285714286,7,,0,2017,3270,2,multi,2,False,2.0794415416798357
139057,Dinner with an Owl,2017-05-19,Adventure|Indie|Point-and-click,57.93814432989691,5,,0,2017,3370,1,single,1,False,1.791759469228055
142131,Hungry Hearts Diner: A Tale of Star-Crossed Souls,2017-06-27,Simulator,81.92939515761657,5,,0,2017,3331,2,multi,2,False,1.791759469228055
144291,Hello Charlotte: Delirium,2017-06-24,Adventure|Indie|Role-playing (RPG),70.05925368365223,10,,0,2017,3334,1,single,1,False,2.3978952727983707
145183,Purgatory,2017-10-31,Adventure|Indie|Puzzle,67.03310504523245,5,,0,2017,3205,1,single,1,False,1.791759469228055
146081,The Great Ace Attorney 2: Resolve,2017-08-03,Adventure|Point-and-click|Puzzle|Visual Novel,90.2764527677275,19,,0,2017,3294,1,single,6,True,2.995732273553991
159148,Alien Quest: Eve,2017-10-25,Platform,73.75,9,,0,2017,3211,1,single,1,False,2.302585092994046
185905,Brick Hill,2017-04-15,Simulator,92.0,5,,0,2017,3404,1,single,1,False,1.791759469228055
262420,Star of Providence,2017-06-07,Arcade|Indie|Shooter,70.1246912127985,6,90.0,2,2017,3351,2,multi,3,True,1.9459101490553132
1365,AirMech,2018-03-30,Indie|MOBA|Real Time Strategy (RTS)|Strategy|Tactical,36.09392637622853,13,,0,2018,3055,1,single,2,True,2.6390573296152584
1902,Dirty Bomb,2018-08-28,Shooter,59.68377822759247,38,60.0,1,2018,2904,1,single,1,False,3.6635616461296463
2117,DayZ,2018-12-13,Adventure|Indie|Role-playing (RPG)|Shooter|Simulator|Tactical,51.43098049291297,184,69.0,1,2018,2797,1,single,6,True,5.220355825078324
2274,Return of the Tentacle,2018-07-21,Adventure|Indie|Point-and-click,88.48336790323386,12,,0,2018,2942,3,multi,3,False,2.5649493574615367
3187,Shroud of the Avatar: Forsaken Virtues,2018-03-27,Adventure|Indie|Role-playing (RPG),45.23809523809524,6,,0,2018,3058,3,multi,3,False,1.9459101490553132
3222,Chasm,2018-07-30,Adventure|Indie|Platform|Role-playing (RPG),68.57591086791497,51,70.0,8,2018,2933,5,multi,7,True,3.9512437185814275
3226,Heroes of Umbra,2018-06-01,Hack and slash/Beat 'em up|Indie|Platform|Role-playing (RPG),70.0,1,,0,2018,2992,3,multi,3,False,0.6931471805599453
3231,Below,2018-12-14,Adventure|Indie|Role-playing (RPG),72.48736012841624,22,65.8,10,2018,2796,2,multi,3,True,3.1354942159291497
3277,Rust,2018-02-08,Adventure|Indie|Role-playing (RPG)|Shooter,68.82706266887438,272,77.5,4,2018,3105,2,multi,2,False,5.60947179518496
3772,Wreckfest,2018-06-14,Indie|Racing|Sport,73.06507842277338,136,77.76923076923077,13,2018,2979,1,single,8,True,4.919980925828125
4843,Kingdom Come: Deliverance,2018-02-13,Adventure|Role-playing (RPG),78.75770041179534,462,73.72727272727273,11,2018,3100,3,multi,6,True,6.137727054086234
7504,The Forest,2018-04-30,Adventure|Indie|Puzzle|Simulator,70.00579997261391,385,86.0,4,2018,3024,2,multi,3,True,5.955837369464831
7631,Overkill's The Walking Dead,2018-11-06,Shooter,49.90423277613929,7,49.71428571428572,7,2018,2834,1,single,1,False,2.0794415416798357
7684,Ghost of a Tale,2018-03-13,Adventure|Indie|Puzzle|Role-playing (RPG),83.24981228783693,45,65.0,1,2018,3072,1,single,5,True,3.828641396489095
7937,La-Mulana 2,2018-07-30,Adventure|Indie|Platform|Puzzle,80.0,2,85.0,1,2018,2933,2,multi,5,True,1.0986122886681098
8364,InSomnia: The Ark,2018-09-27,Adventure|Indie|Point-and-click|Real Time Strategy (RTS)|Role-playing (RPG)|Shooter|Strategy,40.0,4,,0,2018,2874,1,single,1,False,1.6094379124341003
8729,Vampyr,2018-06-05,Adventure|Role-playing (RPG),72.73467376499954,279,68.29411764705883,17,2018,2988,3,multi,6,True,5.634789603169249
9176,Call of Cthulhu,2018-10-29,Adventure|Role-playing (RPG),69.1669613048781,144,64.75,8,2018,2842,3,multi,4,True,4.976733742420574
9182,We Happy Few,2018-08-10,Adventure|Indie|Shooter,61.41707086089269,91,63.0,10,2018,2922,4,multi,5,True,4.5217885770490405
9254,Subnautica,2018-01-23,Adventure|Indie,83.00901865227026,598,83.9090909090909,11,2018,3121,4,multi,12,True,6.395261598115449
9609,Distance,2018-09-18,Adventure|Arcade|Indie|Racing,78.35327911382193,31,90.0,1,2018,2883,3,multi,3,False,3.4657359027997265
9643,Return of the Obra Dinn,2018-10-18,Adventure|Indie|Puzzle,89.54653178928518,498,94.57142857142857,7,2018,2853,2,multi,5,True,6.212606095751519
9789,RimWorld,2018-10-17,Indie|Real Time Strategy (RTS)|Simulator|Strategy,84.59497399907758,306,74.5,2,2018,2854,3,multi,3,False,5.726847747587197
11137,Sea of Thieves,2018-03-20,Adventure|Simulator,71.41028867710648,288,66.41666666666667,12,2018,3065,2,multi,4,True,5.666426688112432
11176,Crossing Souls,2018-02-13,Adventure|Arcade|Indie|Role-playing (RPG),77.78792635762508,23,71.33333333333333,6,2018,3100,4,multi,6,True,3.1780538303479458
11710,60 Parsecs!,2018-09-18,Adventure|Indie|Point-and-click|Role-playing (RPG)|Simulator|Strategy,59.58182621288724,18,,0,2018,2883,2,multi,7,True,2.9444389791664403
11840,The King's Bird,2018-08-23,Adventure|Indie|Platform,70.0,4,68.0,2,2018,2909,1,single,4,True,1.6094379124341003
12982,Total War: Arena,2018-02-22,Real Time Strategy (RTS)|Strategy,59.58895150188062,10,,0,2018,3091,1,single,1,False,2.3978952727983707
14314,TerraTech,2018-08-10,Adventure|Indie|Simulator|Strategy,70.28250615004508,18,60.0,1,2018,2922,5,multi,6,True,2.9444389791664403
14362,Detroit: Become Human,2018-05-25,Adventure,82.42101617020867,1274,77.61538461538461,13,2018,2999,1,single,2,True,7.150701457592526
14365,Boundless,2018-09-11,Adventure|Indie|Role-playing (RPG),60.0,4,80.0,1,2018,2890,3,multi,3,False,1.6094379124341003
14693,Disaster Report 4: Summer Memories,2018-11-22,Adventure|Simulator,79.32769522971375,10,52.0,3,2018,2818,1,single,4,True,2.3978952727983707
14748,Ni no Kuni II: Revenant Kingdom,2018-03-23,Adventure|Role-playing (RPG),76.28732933153381,130,86.28571428571429,14,2018,3062,2,multi,4,True,4.875197323201151
14760,Death's Gambit,2018-08-13,Adventure|Indie|Role-playing (RPG),70.33163980879694,38,67.0909090909091,11,2018,2919,3,multi,5,True,3.6635616461296463
15823,Where the Water Tastes Like Wine,2018-02-28,Adventure|Indie|Puzzle|Role-playing (RPG),66.63970355948419,17,70.33333333333333,9,2018,3085,3,multi,6,True,2.8903717578961645
16999,Conan Exiles,2018-05-08,Adventure|Fighting|Role-playing (RPG)|Simulator|Strategy,69.92958655952782,105,71.36363636363636,11,2018,3016,3,multi,3,False,4.663439094112067
17001,Ashen,2018-12-07,Adventure|Indie|Role-playing (RPG),78.69760992042028,55,82.85714285714286,7,2018,2803,2,multi,4,True,4.02535169073515
17207,Pit People,2018-03-02,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy|Turn-based strategy (TBS),54.03767678052003,25,76.83333333333333,6,2018,3083,2,multi,2,False,3.258096538021482
17379,Miscreated,2018-12-18,Adventure|Indie|Role-playing (RPG)|Shooter|Simulator|Strategy,58.32331072289637,25,,0,2018,2792,1,single,1,False,3.258096538021482
17432,Call to Arms,2018-04-27,Indie|Real Time Strategy (RTS)|Simulator|Strategy,53.89246310427734,5,,0,2018,3027,1,single,1,False,1.791759469228055
17469,Elea,2018-09-06,Adventure|Indie|Puzzle,70.0,2,,0,2018,2895,2,multi,4,True,1.0986122886681098
17479,The Wild Eight,2018-02-08,Adventure|Indie|Role-playing (RPG)|Simulator,70.07439790426055,13,70.0,1,2018,3105,1,single,4,True,2.6390573296152584
17686,Dig or Die,2018-07-10,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy,60.96427679623267,5,,0,2018,2953,1,single,5,True,1.791759469228055
18088,Insurgency: Sandstorm,2018-12-12,Shooter|Simulator|Strategy,74.08088222105482,46,77.33333333333333,6,2018,2798,1,single,5,True,3.8501476017100584
18094,Z1: Battle Royale,2018-02-28,Adventure|Shooter,74.17959014748561,47,66.25,4,2018,3085,1,single,2,True,3.871201010907891
18185,Wartile,2018-02-08,Adventure|Card & Board Game|Indie|Role-playing (RPG)|Strategy|Tactical,80.0,2,60.0,1,2018,3105,1,single,4,True,1.0986122886681098
18200,Beacon,2018-04-30,Indie|Shooter,70.0,3,,0,2018,3024,1,single,1,False,1.3862943611198906
18234,Need to Know,2018-08-28,Adventure|Indie|Simulator,50.0,4,,0,2018,2904,3,multi,3,False,1.6094379124341003
18279,BattleTech,2018-04-24,Adventure|Strategy|Turn-based strategy (TBS),80.12227160941367,33,82.25,8,2018,3030,3,multi,3,False,3.5263605246161616
18387,Genital Jousting,2018-01-18,Indie,62.76551419423676,39,62.5,2,2018,3126,2,multi,2,False,3.6888794541139363
18435,Frozen Synapse 2,2018-09-13,Indie|Real Time Strategy (RTS)|Strategy|Tactical|Turn-based strategy (TBS),60.0,1,83.0,3,2018,2888,3,multi,3,False,0.6931471805599453
18452,Grip,2018-11-06,Indie|Racing|Shooter,62.51190574072454,24,67.8,5,2018,2834,5,multi,5,False,3.2188758248682006
18656,Bunker Punks,2018-05-28,Indie|Shooter,80.0,2,,0,2018,2996,1,single,1,False,1.0986122886681098
18871,Parkitect,2018-11-29,Indie|Simulator|Strategy,79.53875053382676,15,83.5,2,2018,2811,3,multi,3,False,2.772588722239781
18918,Northgard,2018-03-07,Indie|Real Time Strategy (RTS)|Role-playing (RPG)|Simulator|Strategy|Turn-based strategy (TBS),71.70437362399521,111,81.0,4,2018,3078,3,multi,8,True,4.718498871295094
18970,Budget Cuts,2018-05-31,Adventure|Indie|Shooter,75.04311248794671,5,,0,2018,2993,3,multi,4,True,1.791759469228055
19088,Objects in Space,2018-06-21,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy|Tactical,80.0,1,,0,2018,2972,2,multi,3,True,0.6931471805599453
19150,Vagante,2018-02-21,Adventure|Indie|Platform|Role-playing (RPG),80.48716768119861,16,70.66666666666667,3,2018,3092,3,multi,6,True,2.833213344056216
19241,Unravel Two,2018-06-09,Adventure|Platform|Puzzle,77.80926236268918,203,80.9090909090909,11,2018,2984,3,multi,4,True,5.318119993844216
19388,Fable Fortune,2018-02-22,Card & Board Game|Strategy|Turn-based strategy (TBS),60.0,3,55.0,2,2018,3091,2,multi,2,False,1.3862943611198906
19453,Agony,2018-05-29,Adventure|Indie|Shooter,47.48696836742222,32,39.28571428571428,7,2018,2995,3,multi,4,True,3.4965075614664802
19466,Underworld Ascendant,2018-11-15,Adventure|Indie|Role-playing (RPG),40.0,2,21.25,4,2018,2825,1,single,6,True,1.0986122886681098
19474,Gwent: The Witcher Card Game,2018-10-23,Card & Board Game|Role-playing (RPG)|Strategy,77.79481680983595,188,85.0,2,2018,2848,1,single,5,True,5.241747015059643
19520,Far: Lone Sails,2018-05-17,Adventure|Indie|Platform|Puzzle|Simulator,75.35914804084946,135,77.5,2,2018,3007,4,multi,7,True,4.912654885736052
19525,Fe,2018-02-15,Adventure|Platform,70.00080247791556,33,71.0909090909091,11,2018,3098,4,multi,4,False,3.5263605246161616
19541,State of Decay 2,2018-05-22,Role-playing (RPG)|Simulator,73.86830655149976,138,66.5,12,2018,3002,2,multi,2,False,4.9344739331306915
19560,God of War,2018-04-20,Adventure|Hack and slash/Beat 'em up|Role-playing (RPG),91.95951614602912,3513,96.23076923076923,26,2018,3034,1,single,3,True,8.164510268747042
19565,Marvel's Spider-Man,2018-09-07,Adventure|Hack and slash/Beat 'em up,87.27035858130195,2121,89.6875,16,2018,2894,1,single,1,False,7.660114319173928
19935,Wizard of Legend,2018-05-15,Adventure|Arcade|Hack and slash/Beat 'em up|Indie|Role-playing (RPG),70.64589909108503,68,74.4,5,2018,3009,6,multi,7,True,4.23410650459726
20123,State of Mind,2018-08-15,Adventure|Indie|Puzzle,69.53659037734973,32,69.0,9,2018,2917,6,multi,6,False,3.4965075614664802
20331,For the King,2018-04-19,Adventure|Card & Board Game|Indie|Role-playing (RPG)|Strategy|Turn-based strategy (TBS),69.36073542330871,82,76.0,3,2018,3035,3,multi,6,True,4.418840607796598
20403,Niffelheim,2018-09-26,Adventure|Indie|Platform|Role-playing (RPG)|Simulator|Strategy,69.31542930733909,6,74.33333333333333,3,2018,2875,3,multi,8,True,1.9459101490553132
20908,Jalopy,2018-03-28,Adventure|Indie|Racing|Simulator,61.1780152377456,30,45.0,1,2018,3057,1,single,2,True,3.4339872044851463
21961,Fox n Forests,2018-05-17,Adventure|Arcade|Indie|Platform|Role-playing (RPG),73.0,2,69.16666666666667,6,2018,3007,6,multi,6,False,1.0986122886681098
21994,Super Daryl Deluxe,2018-04-10,Hack and slash/Beat 'em up|Indie|Platform|Role-playing (RPG),70.0,4,67.5,2,2018,3044,3,multi,3,False,1.6094379124341003
22356,Fishing: Barents Sea,2018-02-07,Simulator,50.0,1,76.0,1,2018,3106,1,single,1,False,0.6931471805599453
22359,The Adventure Pals,2018-04-03,Adventure|Indie|Platform|Puzzle|Role-playing (RPG),68.72089724544753,17,75.4,5,2018,3051,5,multi,5,False,2.8903717578961645
22375,Strikers Edge,2018-01-30,Arcade|Fighting|Indie|Sport,70.0,3,64.0,2,2018,3114,2,multi,2,False,1.3862943611198906
22387,Legrand Legacy,2018-01-24,Adventure|Indie|Role-playing (RPG)|Tactical,62.14967756890427,12,65.0,1,2018,3120,1,single,4,True,2.5649493574615367
22443,Copy Kitty,2018-04-19,Adventure|Indie|Platform|Shooter,70.0,3,60.0,3,2018,3035,1,single,1,False,1.3862943611198906
22703,Metal Gear Survive,2018-02-20,Adventure|Shooter|Strategy,29.92957117731969,25,59.78571428571428,14,2018,3093,3,multi,3,False,3.258096538021482
22747,Book of Demons,2018-12-13,Adventure|Indie|Role-playing (RPG),70.89920422439636,25,90.0,1,2018,2797,2,multi,5,True,3.258096538021482
22791,Princess Connect! Re:Dive,2018-02-15,Adventure|Role-playing (RPG)|Simulator|Visual Novel,76.37703478371562,8,,0,2018,3098,2,multi,3,True,2.1972245773362196
22793,Kursk,2018-11-07,Adventure|Indie|Simulator,40.0,4,,0,2018,2833,2,multi,5,True,1.6094379124341003
22917,Gris,2018-12-13,Adventure|Indie|Platform|Puzzle,80.96913224704426,555,81.25,12,2018,2797,3,multi,9,True,6.320768294250582
23248,Frostpunk,2018-04-24,Indie|Simulator|Strategy,83.77967078801865,424,86.22222222222223,9,2018,3030,2,multi,4,True,6.052089168924417
23314,Asphalt Legends,2018-02-25,Arcade|Racing|Sport,68.14184565626638,43,,0,2018,3088,3,multi,10,True,3.784189633918261
23851,Wandersong,2018-09-27,Adventure|Indie|Music|Platform,86.71089847249407,44,88.6,5,2018,2874,3,multi,5,True,3.8066624897703196
24426,Forgotton Anne,2018-05-15,Adventure|Indie|Platform|Puzzle|Role-playing (RPG),75.559499094416,61,80.0,7,2018,3009,3,multi,7,True,4.127134385045092
25076,Red Dead Redemption 2,2018-10-26,Adventure|Role-playing (RPG)|Shooter,93.24781266358471,3769,94.05882352941177,17,2018,2845,2,multi,4,True,8.234830280442056
25260,Dusk,2018-12-10,Indie|Shooter,83.43267604142264,107,89.5,4,2018,2800,3,multi,6,True,4.68213122712422
25311,Star Control: Origins,2018-09-20,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy,67.48439460187144,18,69.75,4,2018,2881,1,single,1,False,2.9444389791664403
